CLIENTNUM,Attrition_Flag,Churn_Probability,Customer_Value,Total_Trans_Amt,Total_Trans_Ct,Total_Revolving_Bal,Credit_Limit,Avg_Utilization_Ratio,Months_Inactive_12_mon,Recommended_Action,Optimal_Action,Expected_Incremental_Profit,Intervention_Cost,Expected_ROI,Churn_Risk,Customer_Value_Tier
711110733,Existing Customer,0.0012,0.3364,3355,66,1519,16928.0,0.09,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
714043008,Existing Customer,0.0009,0.1268,4310,76,0,4297.0,0.0,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
780602733,Existing Customer,0.0018,0.2961,3221,66,1294,8302.0,0.156,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
823557333,Existing Customer,0.0022,0.5318,4457,86,2517,2734.0,0.921,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
772825308,Existing Customer,0.0025,0.364,4231,60,1509,27374.0,0.055,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
713251008,Existing Customer,0.004,0.4083,3921,63,1853,2960.0,0.626,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
711175083,Existing Customer,0.0047,0.0831,2999,75,0,9110.0,0.0,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
756477333,Existing Customer,0.0132,0.143,4793,71,0,1539.0,0.0,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
712294983,Existing Customer,0.0002,0.3174,4496,71,1160,1947.0,0.596,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
717023508,Existing Customer,0.0002,0.3925,4883,85,1551,2667.0,0.582,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
709869708,Existing Customer,0.0006,0.4418,4037,71,2039,3062.0,0.666,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
772133808,Existing Customer,0.0019,0.2962,4342,62,1059,3114.0,0.34,5,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
768196008,Existing Customer,0.0171,0.4292,3094,56,2158,14948.0,0.144,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
708916083,Attrited Customer,0.9916,0.0668,2510,38,0,1749.0,0.0,2,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
789526458,Existing Customer,0.0029,0.3864,3965,57,1706,2534.0,0.673,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
716079708,Existing Customer,0.0073,0.5152,4647,65,2373,2503.0,0.948,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
720087708,Existing Customer,0.0103,0.1581,5245,89,0,1854.0,0.0,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
714259533,Existing Customer,0.0007,0.2488,5001,88,622,4092.0,0.152,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
714691683,Existing Customer,0.0028,0.2444,4942,76,607,13284.0,0.046,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
768420558,Existing Customer,0.0031,0.3288,3365,63,1469,4830.0,0.304,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
778364583,Attrited Customer,0.1474,0.1838,1656,31,916,5911.0,0.155,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
719186433,Existing Customer,0.0002,0.3206,3793,86,1328,11012.0,0.121,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
719951208,Existing Customer,0.0022,0.1287,4366,69,0,19188.0,0.0,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
720182658,Existing Customer,0.0005,0.2817,4473,72,940,18056.0,0.052,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
789022233,Existing Customer,0.0005,0.2516,4457,69,754,1438.3,0.524,5,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
778353183,Existing Customer,0.0021,0.3114,5155,77,984,3201.0,0.307,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
713789883,Existing Customer,0.0002,0.3133,5116,75,1004,1479.0,0.679,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
773018583,Existing Customer,0.0003,0.4926,4717,75,2216,3144.0,0.705,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
771354633,Existing Customer,0.0014,0.3281,3292,73,1480,1854.0,0.798,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
717308433,Attrited Customer,0.9932,0.0582,2253,39,0,1960.0,0.0,3,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
712271958,Existing Customer,0.0007,0.3905,3672,75,1793,9782.0,0.183,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
716736858,Existing Customer,0.0011,0.109,3774,80,0,3144.0,0.0,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
713796033,Attrited Customer,0.6428,0.0464,1900,36,0,4738.0,0.0,3,ENGAGE,DO NOTHING,0.0,0,0.0,Medium,Low
710812533,Attrited Customer,0.8267,0.0738,1987,46,154,34516.0,0.004,2,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
782555058,Existing Customer,0.0003,0.267,4432,92,856,1438.3,0.595,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
714864333,Attrited Customer,0.0313,0.0287,1370,38,0,34516.0,0.0,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
787918158,Existing Customer,0.0012,0.2971,4106,66,1114,2156.0,0.517,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
779070033,Existing Customer,0.0443,0.1156,3974,56,0,1938.0,0.0,4,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
789945933,Existing Customer,0.0022,0.1018,3560,67,0,1438.3,0.0,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
720810783,Attrited Customer,0.8964,0.329,2310,43,1692,3781.0,0.448,3,ENGAGE,DO NOTHING,0.0,0,0.0,High,Medium
715627833,Existing Customer,0.0002,0.4441,4539,75,1948,34516.0,0.056,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
809538783,Existing Customer,0.0012,0.2883,4109,72,1058,1438.3,0.736,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
715987758,Attrited Customer,0.6657,0.0858,3081,50,0,3261.0,0.0,2,ENGAGE,DO NOTHING,0.0,0,0.0,Medium,Low
711967158,Existing Customer,0.0003,0.3462,4359,79,1370,2211.0,0.62,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
712325433,Existing Customer,0.0003,0.2467,4131,80,792,1493.0,0.53,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
716470683,Existing Customer,0.0003,0.4696,4827,77,2048,20631.0,0.099,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
713289183,Existing Customer,0.0002,0.3873,4270,76,1647,2255.0,0.73,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
711549408,Existing Customer,0.0001,0.2734,4126,90,961,1507.0,0.638,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
709523508,Existing Customer,0.0012,0.1444,4836,83,0,11097.0,0.0,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
717578358,Existing Customer,0.0002,0.3984,4334,80,1704,8162.0,0.209,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
711673983,Existing Customer,0.0001,0.3836,4537,81,1568,18721.0,0.084,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
713388108,Attrited Customer,0.9623,0.0551,2162,36,0,5210.0,0.0,2,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
715679733,Existing Customer,0.0019,0.339,3462,67,1513,1736.0,0.872,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
779694183,Existing Customer,0.0004,0.3377,3833,73,1427,1864.0,0.766,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
788544108,Existing Customer,0.0004,0.2832,4037,74,1041,6611.0,0.157,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
715583283,Existing Customer,0.0017,0.4504,4068,66,2087,7942.0,0.263,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
719917233,Attrited Customer,0.3869,0.2282,1828,45,1159,13382.0,0.087,3,ENGAGE,DO NOTHING,0.0,0,0.0,Medium,Low
717103758,Attrited Customer,0.512,0.0703,2616,42,0,18550.0,0.0,0,ENGAGE,DO NOTHING,0.0,0,0.0,Medium,Low
714621183,Existing Customer,0.0008,0.3952,4512,80,1646,2650.0,0.621,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
721365033,Attrited Customer,0.8195,0.0529,2095,43,0,1696.0,0.0,2,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
712999008,Existing Customer,0.0002,0.4085,4316,72,1771,2628.0,0.674,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
780790008,Existing Customer,0.0015,0.2049,3967,69,563,1457.0,0.386,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
779499933,Existing Customer,0.0001,0.3266,4300,94,1259,34516.0,0.036,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
717200508,Existing Customer,0.0004,0.4649,4734,73,2038,3056.0,0.667,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
716995083,Existing Customer,0.0042,0.2905,4218,64,1049,2650.0,0.396,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
718137183,Existing Customer,0.0126,0.5203,5379,92,2251,3331.0,0.676,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
787507833,Existing Customer,0.0037,0.4227,4507,63,1820,3343.0,0.544,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
810974958,Attrited Customer,0.7622,0.3444,2447,40,1760,4123.0,0.427,3,ENGAGE,DO NOTHING,0.0,0,0.0,High,Medium
717967833,Existing Customer,0.0001,0.3889,4757,81,1555,2677.0,0.581,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
712267983,Attrited Customer,0.955,0.4657,2477,42,2517,3023.0,0.833,3,ENGAGE,RETENTION,33.406958,100,0.33407,High,Medium
717376758,Existing Customer,0.0004,0.3305,4108,72,1324,2238.0,0.592,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
718250883,Attrited Customer,0.4814,0.2822,2312,49,1397,3875.0,0.361,3,ENGAGE,DO NOTHING,0.0,0,0.0,Medium,Low
717491058,Existing Customer,0.0796,0.3945,4012,60,1747,20803.0,0.084,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
802243458,Attrited Customer,0.6784,0.0417,1759,34,0,2760.0,0.0,3,ENGAGE,DO NOTHING,0.0,0,0.0,Medium,Low
714485508,Existing Customer,0.0008,0.3126,3906,81,1254,9086.0,0.138,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
711377808,Existing Customer,0.0012,0.1285,4360,66,0,21142.0,0.0,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
718565733,Existing Customer,0.0018,0.4118,4423,67,1769,3653.0,0.484,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
712723608,Existing Customer,0.0033,0.1165,3999,66,0,1713.0,0.0,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
789948408,Existing Customer,0.0023,0.4303,5220,74,1718,34516.0,0.05,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
734909358,Existing Customer,0.0002,0.326,4354,79,1244,6548.0,0.19,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
719267283,Existing Customer,0.0002,0.3834,4598,71,1554,1953.0,0.796,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
780684933,Existing Customer,0.0008,0.4295,4887,69,1783,3051.0,0.584,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
720330558,Attrited Customer,0.7609,0.2049,2048,40,966,25256.0,0.038,2,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
720784833,Attrited Customer,0.9711,0.2434,1884,43,1243,1630.0,0.763,3,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
789059958,Existing Customer,0.0016,0.2684,3574,75,1045,34516.0,0.03,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
797138883,Existing Customer,0.0005,0.3523,3966,77,1491,10800.0,0.138,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
721448283,Attrited Customer,0.9287,0.3132,2579,47,1536,1876.0,0.819,3,ENGAGE,DO NOTHING,0.0,0,0.0,High,Medium
710552733,Attrited Customer,0.9954,0.0609,2335,40,0,4963.0,0.0,3,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
742778358,Existing Customer,0.0003,0.3123,4014,69,1229,16739.0,0.073,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
713933658,Existing Customer,0.0008,0.378,4118,70,1621,2463.0,0.658,6,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
788142483,Existing Customer,0.0018,0.3429,4699,73,1278,34516.0,0.037,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
789705408,Existing Customer,0.0045,0.3759,3739,55,1687,4743.0,0.356,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
780378633,Existing Customer,0.0012,0.3281,3412,71,1455,9382.0,0.155,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
817422408,Existing Customer,0.0007,0.2978,4110,71,1118,2059.0,0.543,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
781297983,Existing Customer,0.0005,0.2907,3525,78,1196,20410.0,0.059,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
710671608,Existing Customer,0.0012,0.2611,3961,69,918,6798.0,0.135,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
719967708,Existing Customer,0.0005,0.4411,3592,66,2128,6472.0,0.329,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
711879633,Existing Customer,0.0003,0.448,4480,70,1985,2766.0,0.718,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
716444733,Existing Customer,0.0013,0.1255,4271,79,0,1438.3,0.0,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
718460958,Existing Customer,0.0033,0.4281,4498,64,1856,3283.0,0.565,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
789953733,Existing Customer,0.0003,0.4455,4519,78,1961,2470.0,0.794,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
770278833,Existing Customer,0.0002,0.3126,3924,82,1250,20695.0,0.06,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
787291308,Existing Customer,0.0015,0.4011,4389,79,1709,4228.0,0.404,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
710644158,Existing Customer,0.0004,0.338,4293,73,1332,31743.0,0.042,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
717095733,Existing Customer,0.0014,0.526,4284,69,2517,3212.0,0.784,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
813338733,Existing Customer,0.0007,0.3521,4477,82,1382,5884.0,0.235,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
787536933,Existing Customer,0.0023,0.1421,4768,80,0,1724.0,0.0,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
714384783,Attrited Customer,0.9851,0.0503,2017,37,0,2468.0,0.0,3,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
713847858,Attrited Customer,0.9912,0.0447,1849,43,0,1438.3,0.0,3,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
809809008,Existing Customer,0.0006,0.3804,4570,68,1541,3111.0,0.495,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
719446833,Existing Customer,0.0003,0.3671,4214,83,1532,2799.0,0.547,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
720570333,Existing Customer,0.0004,0.3276,4786,81,1163,1912.0,0.608,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
815308683,Existing Customer,0.0116,0.2275,3101,54,887,18927.0,0.047,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
810875958,Attrited Customer,0.9993,0.1283,2473,44,395,2016.0,0.196,4,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
717775608,Existing Customer,0.0003,0.4579,4850,80,1970,4830.0,0.408,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
718766058,Attrited Customer,0.9839,0.0538,2123,37,0,1438.3,0.0,2,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
710656683,Existing Customer,0.0046,0.3878,4442,64,1614,1986.0,0.813,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
768390708,Existing Customer,0.0004,0.2972,4006,68,1136,2877.0,0.395,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
713263758,Existing Customer,0.0005,0.4701,5085,78,1997,2312.0,0.864,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
754564308,Existing Customer,0.0021,0.441,3601,66,2126,2644.0,0.804,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
827890758,Existing Customer,0.0013,0.3162,3785,63,1302,2062.0,0.631,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
779945508,Existing Customer,0.0003,0.409,3808,81,1881,3510.0,0.536,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
720807183,Existing Customer,0.0047,0.2381,3281,63,916,15026.0,0.061,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
709309308,Attrited Customer,0.976,0.0399,1704,34,0,27186.0,0.0,3,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
715844733,Existing Customer,0.0017,0.2758,4596,71,877,2174.0,0.403,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
712332183,Existing Customer,0.0004,0.2565,3934,74,895,29535.0,0.03,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
790123983,Existing Customer,0.0004,0.4586,4297,88,2090,2974.0,0.703,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
711721458,Attrited Customer,0.9784,0.0607,2329,43,0,1438.3,0.0,2,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
716860233,Existing Customer,0.0004,0.232,4124,87,701,8148.0,0.086,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
714678408,Existing Customer,0.0005,0.4559,4727,83,1983,2646.0,0.749,6,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
708798483,Attrited Customer,0.9887,0.0687,2567,43,0,2054.0,0.0,3,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
708501783,Attrited Customer,0.5944,0.2801,1868,40,1477,34516.0,0.043,2,ENGAGE,DO NOTHING,0.0,0,0.0,Medium,Low
713645883,Existing Customer,0.0006,0.3928,5202,88,1486,1879.0,0.791,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
718622658,Existing Customer,0.0003,0.4018,4472,86,1696,15913.0,0.107,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
710641008,Existing Customer,0.6554,0.0655,2473,56,0,8685.0,0.0,3,ENGAGE,DO NOTHING,0.0,0,0.0,Medium,Low
718547358,Existing Customer,0.0007,0.3884,3863,69,1740,2676.0,0.65,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
716177583,Existing Customer,0.0013,0.1406,4722,89,0,1438.3,0.0,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
713417433,Existing Customer,0.0012,0.1331,4496,77,0,1711.0,0.0,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
713043183,Existing Customer,0.0003,0.4399,4313,84,1969,2572.0,0.766,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
719328858,Attrited Customer,0.9864,0.0612,2342,40,0,4535.0,0.0,2,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
718501983,Existing Customer,0.0004,0.3168,4682,89,1117,5950.0,0.188,6,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
803800533,Attrited Customer,0.0157,0.2336,2866,59,975,2088.0,0.467,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
771790083,Existing Customer,0.004,0.4509,4116,64,2080,10466.0,0.199,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
712817808,Existing Customer,0.0038,0.2993,2045,53,1561,4761.0,0.328,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
811697958,Existing Customer,0.001,0.2515,4451,65,755,1488.0,0.507,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
817089408,Existing Customer,0.0005,0.409,4413,69,1754,19114.0,0.092,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
803406558,Existing Customer,0.0003,0.325,4189,86,1272,7536.0,0.169,5,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
717297708,Existing Customer,0.0011,0.3969,4439,74,1672,2441.0,0.685,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
808756458,Existing Customer,0.0004,0.302,3821,83,1205,13189.0,0.091,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
718352358,Attrited Customer,0.995,0.0727,2687,41,0,1914.0,0.0,3,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
780638958,Existing Customer,0.0003,0.4266,4483,77,1850,2468.0,0.75,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
721026033,Existing Customer,0.1136,0.2721,2673,43,1258,2564.0,0.491,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
719894433,Attrited Customer,0.9249,0.2173,2492,43,951,1679.0,0.566,2,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
812493033,Existing Customer,0.0048,0.3297,5102,63,1110,3410.0,0.326,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
718256658,Existing Customer,0.0031,0.135,4554,75,0,2728.0,0.0,5,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
711421233,Existing Customer,0.006,0.3893,4969,84,1513,7119.0,0.213,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
710335983,Existing Customer,0.0034,0.2645,4297,64,869,3532.0,0.246,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
720108783,Existing Customer,0.0026,0.4003,4328,68,1717,7459.0,0.23,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
818259558,Existing Customer,0.0003,0.3663,3951,79,1582,2294.0,0.69,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
708511983,Existing Customer,0.001,0.1148,3950,82,0,1663.0,0.0,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
708838908,Existing Customer,0.0092,0.3524,3192,61,1654,5129.0,0.322,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
778720533,Attrited Customer,0.9837,0.0544,2141,35,0,1722.0,0.0,2,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
793015083,Existing Customer,0.0005,0.3344,4481,77,1270,2586.0,0.491,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
821336133,Existing Customer,0.0037,0.2723,3927,60,996,8708.0,0.114,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
713905608,Existing Customer,0.0132,0.0921,3270,63,0,8869.0,0.0,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
779164608,Existing Customer,0.0006,0.3363,4224,77,1336,2641.0,0.506,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
714835833,Existing Customer,0.0012,0.2895,4192,73,1048,34516.0,0.03,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
823863033,Existing Customer,0.0007,0.3591,4254,73,1473,34516.0,0.043,6,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
713321508,Existing Customer,0.0002,0.3226,4579,87,1175,1965.0,0.598,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
708992733,Existing Customer,0.0012,0.1418,4759,98,0,1513.0,0.0,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
709488108,Attrited Customer,0.9254,0.0444,1841,39,0,10543.0,0.0,2,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
716094333,Existing Customer,0.0117,0.3066,2750,57,1459,17764.0,0.082,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
778567983,Existing Customer,0.0005,0.1336,4512,77,0,1438.3,0.0,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
712178883,Existing Customer,0.0003,0.4121,3592,79,1946,6371.0,0.305,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
717490008,Existing Customer,0.0038,0.3837,4282,52,1622,19188.0,0.085,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
718282983,Existing Customer,0.0018,0.4926,4522,75,2257,3076.0,0.734,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
747208083,Existing Customer,0.002,0.3665,4344,68,1501,2822.0,0.532,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
820276908,Attrited Customer,0.9889,0.0575,2232,41,0,4139.0,0.0,3,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
719960133,Existing Customer,0.002,0.2572,3910,68,904,34516.0,0.026,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
711062958,Existing Customer,0.0117,0.4297,3462,49,2084,4121.0,0.506,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
714917583,Existing Customer,0.0005,0.2659,3338,65,1079,10074.0,0.107,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
767256933,Existing Customer,0.0039,0.24,4852,85,598,2621.0,0.228,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
712568358,Existing Customer,0.0102,0.087,3115,69,0,3394.0,0.0,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
789182358,Existing Customer,0.0001,0.3409,3991,76,1414,17628.0,0.08,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
716989683,Existing Customer,0.0036,0.4859,3331,74,2465,4480.0,0.55,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
827968383,Existing Customer,0.0021,0.4823,4084,70,2284,3370.0,0.678,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
819647358,Attrited Customer,0.9314,0.0635,2413,53,0,12871.0,0.0,3,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
788966958,Existing Customer,0.0004,0.4585,4613,86,2023,3112.0,0.65,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
789502308,Attrited Customer,0.9763,0.1879,2379,46,790,1551.0,0.509,3,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
756458508,Existing Customer,0.0011,0.2412,3309,67,930,1682.0,0.553,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
714643983,Existing Customer,0.0009,0.441,4119,73,2017,2758.0,0.731,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
